child,parent,description
JF529-S-2012,JF,The scale of interest organization in democratic politics : data and research methods 
JF1351-P-2012,JF,New perspectives on public services : place and technology 
JF1051-P-2011,JF,Personal representation : the neglected dimension of electoral systems 
JC481-V-2011,JC,Omnipotent government : the rise of the total state and total war 
JZ6010-P-2012,JZ,Peace negotiations and time : deadline diplomacy in territorial disputes 
JC73-P-2011,JC,Political culture in the Greek city after the classical age 
JZ1480-T-2011,JZ,Politics and strategy : partisan ambition and American statecraft 
JN6639-P-2011,JN,Promoting democracy in postcommunist Ukraine : the contradictory outcomes of US aid to women's NGOs 
JQ1809-K-2012,JQ,Refractions of civil society in Turkey 
JA71-O-2012,JA,The Oxford handbook of political philosophy 
JZ5537-N-2012,JZ,Peace
JC337-R-2012,JC,Restoring civil societies : the psychology of intervention and engagement following crisis 
JZ1313-K-2012,JZ,Non-alignment and its origins in Cold War Europe : Yugoslavia
JQ220-R-2011,JQ,Rethinking state politics in India : regions within regions 
JQ4031-U-2012,JQ,The kingdom and the quarry : China
JC71-L-2012,JC,Divine law and political philosophy in Plato's Laws 
JF801-B-2012,JF,Fostering autonomy : a theory of citizenship
JZ1318-M-2012,JZ,Governing the world : the history of an idea 
JZ5645-R-2011,JZ,Disarming states : the international movement to ban landmines 
JF285-T-2011,JF,How power changes hands : transition and succession in government 
JN34-G-2012,JN,The European minority rights regime : towards a theory of regime effectiveness 
JZ1570-F-2011,JZ,From rivalry to partnership? : new approaches to the challenges of Africa 
JN1371-S-2011,JN,Devolution and the Scottish Conservatives : banal activism
JN96-S-2012,JN,Ethnic struggle
JF1525-K-2012,JF,The evolution of strategic foresight : navigating public policy making 
JN30-E-2012,JN,European Union : economic and political developments 
JF1351-G-2012,JF,Governance : is it for everyone? 
JQ1510-H-2013,JQ,Handbook of China's governance and domestic politics 
JN1121-Q-2012,JN,Electing and ejecting party leaders in Britain 
JZ1308-E-2011,JZ,Enlightenment cosmopolitanism 
JF1001-B-2011,JF,The ethics of voting 
JZ1648-N-2012,JZ,European foreign policy and the challenges of Balkan accession : conditionality
JF1525-F-2013,JF,From government to e-governance : public administration in the digital age 
JC423-D-2012,JC,The dictator's learning curve : inside the global battle for democracy 
JF511-E-2012,JF,E-Parliament and ICT-based legislation : concept
JA80-R-2011,JA,Biopolitics and social change in Italy : from Gramsci to Pasolini to Negri 
JC323-J-2012,JC,Border walls : security and the war on terror in the United States
JZ1515-A-2012,JZ,Canadian foreign policy in Africa : regional approaches to peace
JQ1510-C-2011,JQ,China's search for good governance 
JZ1480-Z-2011,JZ,American global challenges : the Obama era 
JZ1734-K-2012,JZ,The Ashgate research companion to Chinese foreign policy 
JZ1318-B-2011,JZ,Bottom-up politics : an agency-centred approach to globalization 
JQ1510-Y-2011,JQ,Ancient Chinese thought
JF1351-B-2012,JF,Beyond fragmentation and interconnectivity : public governance and the search for connective capacity 
JZ1312-S-2012,JZ,Birth of hegemony : crisis
JC327-H-2011,JC,Captives of sovereignty 
JA83-B-2011,JA,Changes of state : nature and the limits of the city in early modern natural law 
JZ1734-C-2012,JZ,China's soft power and international relations 
JK421-D-2011,JK,Collaborative governance : private roles for public goals in turbulent times 
JQ1840-D-2012,JQ,After the Sheikhs : the coming collapse of the Gulf monarchies 
JQ1850-F-2013,JQ,The Arab revolution : ten lessons from the democratic uprising 
JF51-O-2012,JF,Cases in comparative politics 
JZ1305-S-2010,JZ,Diplomacy and statecraft : cases and readings 
JQ4092-K-2012,JQ,Directions in Australian electoral reform : professionalism and partisanship in electoral management 
JQ2945-T-2011,JQ,Ethnicity
JQ298-C-2011,JQ,Congress and the making of the Indian nation : Indian National Congress 
JC311-D-2012,JC,Constructions of European identity : debates and discourses on Turkey and the EU 
JN32-I-2011,JN,Interactive policy making
JQ4031-M-2011,JQ,Making trouble : essays against the new Australian complacency 
JV6225-M-2011,JV,Mobile bodies
JZ1482-S-2011,JZ,The Monroe Doctrine : empire and nation in nineteenth-century America 
JA71-P-2011,JA,The study of politics : a short survey of core approaches 
JN30-H-2011,JN,A polity called EU : essays on the exercise of sovereignty in the European Union and the Euro area 
JF1351-B-2011,JF,A new synthesis of public administration : serving in the 21st century 
JZ5584-P-2012,JZ,Peacebuilding
JC375-S-2001,JC,Monarchies 1000-2000 
JZ5540-A-2012,JZ,The Nobel Peace Prize and the laureates : an illustrated biographical history
JN6695-R-2012,JN,Politics in Russia 
JQ1969-P-2012,JQ,Public opinion and interest group politics : South Africa's missing links? 
JF1351-P-2013,JF,Public affairs management 
JC423-K-2012,JC,Unruly voices : essays on democracy
JQ1879-V-2012,JQ,Voting in fear : electoral violence in Sub-Saharan Africa 
JN248-C-2011,JN,Commonwealth heads of government meeting 2011 reference report 
JV6346-C-2012,JV,Countering displacements : the creativity and resilience of indigenous and refugee-ed peoples 
JV6344-I-2012,JV,The impact of immigration on children's development 
JC423-A-2011,JC,Approaching deliberative democracy : theory and practice 
JQ3759-D-2012,JQ,Diagnosing corruption in Ethiopia : perceptions
JZ5584-N-2011,JZ,Forgiveness and reconciliation in an inter-group context : East Timor's perspectives 
JV6471-E-2012,JV,Employment-based Immigration : economic considerations 
JQ3515-W-2012,JQ,After 50 years : the promised land is still too far!
JQ1840-C-2006,JQ,Constitutional reform and political participation in the Gulf 
JZ1318-S-2006,JZ,Globalization and terrorism : death of a way of life 
JV6465-I-2012,JV,Immigrant struggles
JZ1318-I-2009,JZ,International society and the Middle East : English school theory at the regional level 
JQ5995-N-2012,JQ,New flags flying : Pacific leadership 
JC143-M-2012,JC,"Principe. English+""The prince and other political writings "
JC575-M-2011,JC,Aesthetics of equality = Ästhetik der Gleichheit 
JF801-C-2012,JF,Civility in politics and education 
JV6225-C-2011,JV,Cultures of migration : the global nature of contemporary mobility 
JC421-W-2012,JC,After Tocqueville : the promise and failure of democracy 
JC359-A-2012,JC,The Ashgate research companion to modern imperial histories 
JZ1734-I-2012,JZ,The China-India Nuclear Crossroads 
JZ1318-A-2011,JZ,Arguing global governance : agency
JZ6009-A-2012,JZ,Arms control and missile proliferation in the Middle East 
JV6483-B-2011,JV,Border security and the removal of illegal aliens 
JZ6005-C-2012,JZ,Conflict and cooperation in the global commons : a comprehensive approach for international security 
JN1129-P-2011,JN,The Conservative Party and the extreme right
JZ6009-C-2013,JZ,Building a people-oriented security community the ASEAN way 
JV185-C-2011,JV,Colonialism and its legacies 
JZ5584-A-2012,JZ,Armed onflicts in South Asia 2011 : the promise and threat of transformation 
JF799-C-2011,JF,Careers in focus. Activism.
JZ1480-C-2012,JZ,Central Asia : regional affairs and United States interests and policies 
JQ1765-A-2011,JQ,Assessments and developments in the security and stability of Afghanistan 
JN30-E-2011,JN,Brussels
JC423-B-2011,JC,Building global democracy? : civil society and accountable global governance 
JA84-C-2012,JA,Contemporary Chinese political thought : debates and perspectives 
JZ4841-S-2012,JZ,Borders among activists : international NGOs in the United States
JC181-F-2011,JC,The closed commercial state : perpetual peace and commercial society from Rousseau to Fichte 
JQ1510-J-2013,JQ,A Confucian constitutional order : how China's ancient past can shape its political future 
JQ1681-K-2011,JQ,Civic engagement in postwar Japan : the revival of a defeated society 
JV8296-V-2012,JV,Albania on the move : links between internal and international migration 
JF515-A-2012,JF,American Institute of Parliamentarians standard code of parliamentary procedure 
JV8025-B-2011,JV,Immigration dialectic : imagining community
JF1525-C-2013,JF,Intelligence analysis : a target-centric approach 
JN5452-M-2011,JN,Italian politics : much ado about nothing? 
JN30-S-2011,JN,The 50 days that changed Europe 
JQ1999-F-2011,JQ,Institutionalizing elites : political elite formation and change in the KwaZulu-Natal provincial legislature 
JZ6369-F-2011,JZ,The politics of protection : the limits of humanitarian action 
JZ5538-S-2011,JZ,Shaping the culture of peace in a multilateral world 
JC319-K-2011,JC,The structure of political geography 
JF1525-S-2011,JF,The third way : public-sector excellence through leadership and cooperation 
JC599-B-2012,JC,Balancing competing human rights claims in a diverse society : institutions
JN15-G-2012,JN,"Dopo gli imperi. English+""After empires : European integration"
JC423-K-2013,JC,Democracy in retreat : the revolt of the middle class and the worldwide decline of representative government 
JF1525-D-2013,JF,Digital democracy and the impact of technology on governance and politics : new globalized practices 
JQ629-K-2011,JQ,Electoral malpractices during the 2008 elections in Pakistan 
JV6225-L-2013,JV,The immigrant war : a global movement against discrimination and exploitation 
JC51-O-2013,JC,The Oxford handbook of the state in the ancient Near East and Mediterranean 
JC423-C-2013,JC,Reforming democracies : six facts about politics that demand a new agenda 
JK2271-B-2012,JK,Representing red and blue : how the culture wars change the way citizens speak and politicans listen 
JQ1842-W-2008,JQ,Peripheral visions : publics
JC251-W-2011,JC,The case for conservatism 
JZ1306-I-2011,JZ,International ethics 
JN6583-L-2012,JN,Russian citizenship : from empire to Soviet Union 
JZ4850-D-2011,JZ,The participation of states in international organisations : the role of human rights and democracy 
JN231-N-2011,JN,The British polity 
JF1525-O-2013,JF,Organizational innovation in public services : forms and governance 
JZ1253-F-2013,JZ,Feminist strategies in international governance 
JC421-R-2013,JC,The history of democracy : a Marxist interpretation 
JQ1538-C-2013,JQ,The KMT returns to power : elections in Taiwan 2008 to 2012 
JF1525-E-2012,JF,Branding in governance and public management 
JN5231-I-2012,JN,The Italian renaissance state 
JC599-I-2012,JC,Iran and Iraq : human rights reports 
JA85-K-2012,JA,The morality of spin : virtue and vice in political rhetoric and the Christian right 
JK421-N-2012,JK,National interagency cooperation and reform : building effective performance and exercise of power 
JN40-P-2011,JN,The activation of citizenship  in Europe 
JV6483-B-2012,JV,Border security and illegal immigration enforcement 
JN238-B-2011,JN,Britain at the polls 2010 
JN9679-R-2011,JN,Conflict in Macedonia : exploring a paradox in the former Yugoslavia 
JV6471-F-2012,JV,Fiscal impacts of foreign-born residents in the United States 
JQ1785-I-2010,JQ,Iran : social
JV6483-U-2010,JV,United States Border protection : an analysis 
JV6483-U-2012,JV,United States border security : progress and challenges 
JC153-H-2012,JC,Leviathan 
JQ4098-D-2011,JQ,Heroes & villains : the rise and fall of the early Australian Labor Party 
JQ1850-I-2005,JQ,In support of Arab democracy : why and how : report of an independent task force 
JQ1536-M-2011,JQ,Politicized society : the long shadow of Taiwan's one-party legacy 
JV105-R-2011,JV,Decolonizing anarchism : an antiauthoritarian history of India's liberation struggle 
JC337-S-2011,JC,Sovereign states or political communities? : civil society and contemporary politics.
JN6695-T-2011,JN,The return : Russia's journey from Gorbachev to Medvedev 
JC51-E-2011,JC,The Hellenistic stoa : political thought and action 
JC311-K-2012,JC,Legends of people
JZ1480-I-2011,JZ,Crossroads : the future of the U.S.-Israel strategic partnership 
JQ4069-S-2012,JQ,The influence seekers : political lobbying in Australia 
JV6483-M-2011,JV,Measuring illegal border crossing between ports of entry : an assessment of four promising methods 
JF195-S-2011,JF,Security sector governance in Francophone West Africa : realities and opportunities 
JZ5578-S-2013,JZ,Building a just and secure world : Popular Front women's struggle for peace and justice in Chicago during the 1960s 
