child,parent,description
E18385-L-1984,E,The Taiwan issue in Sino-Amerian strategi relations 
E18385--1997,E,Living with hina : U.S.-hina relations in the twenty-first entury 
E18385-M-1972,E,Sino-Amerian relations
E18385-M-1995,E,hina and the Amerian dream : a moral inquiry 
E18385-M-1976,E,hina enters the post-Mao Era : a report to the ommittee on Foreign Relations
E18385-M-1986,E,Divided ounsel : the Anglo-Amerian response to ommunist vitory in hina 
E18385-M-1975,E,The Truman administration and hina
E18385-M-1990,E,hina mispereived : Amerian illusions and hinese reality 
E18385-P-2006,E,Washington's hina : the national seurity world
E18385-P-1984,E,The lessons of oalition politis : Sino-Amerian seurity relations 
E18385-R-1964,E,hina assignment 
E18385-R-1983,E,The missionary mind and Amerian East Asia poliy
E18385-R-1995,E,Negotiating ooperation : the United States and hina
E18385-S-1979,E,The U.S. rusade in hina
E18385-S-1990,E,The United States and hina in the twentieth entury 
E18385-S-1971,E,The Amerasia papers : some problems in the history of US-hina relations 
E18385-S-1991,E,Beautiful imperialist : hina pereives Ameria
E18385--1974,E,Sino-Amerian detente and its poliy impliations 
E18385-S-1984,E,The Wedemeyer mission : Amerian politis and foreign poliy during the old War 
E18385-S-1978,E,hina-wath : toward Sino-Amerian reoniliation 
E18385-S-1977,E,Early Sino-Amerian relations
E18385-T-1959,E,The embroilment over Quemoy : Mao
E18385-T-1983,E,Patterns in the dust : hinese-Amerian relations and the reognition ontroversy
E18385-U-1979,E,Beyond normalization : report.
E18385--1980,E,Unertain years : hinese-Amerian relations
E18385-U-1966,E,Hearings before the ommittee...
E18385-U-1949,E,United States relations with hina
E18385-V-1973,E,The losing of the door : Sino-Amerian relations
E18385-V-1968,E,The making of a myth : the United States and hina 1897-1912 
E18385-Y-1967,E,Diplomay and power in Washington-Peking dealings : 1953-1967 
E18385-Y-1968,E,Negotiating with the hinese ommunists : the United States experiene
E18387-S-2005,E,Ameria's other war : terrorizing olombia 
E18389-B-1977,E,The United States and uba : hegemony and dependent development
E18389-B-1990,E,The United States and the origins of the uban Revolution : an empire of liberty in an age of national liberation 
E18389-B-1971,E,uba
E18389-F-1997,E,uba and the United States : a hronologial history 
E18389-H-2020,E,Ten days in Harlem: Fidel astro and the making of the 1960s 
E18389-J-1928,E,Our uban olony : a study in sugar 
E18389--1999,E,The Kennedys and uba : the delassified doumentary history 
E18389-L-1968,E,The uban poliy of the United States : a brief history 
E18389-M-1960,E,uba and the United States : reord of revolution
E18389-M-1987,E,Imperial state and revolution : the United States and uba 1952-1986 
E18389-P-1994,E,ontesting astro : the United States and the triumph of the uban Revolution 
E18389-P-1997,E,uba and the United States : ties of singular intimay 
E18389-P-1967,E,uba and the United States : long-range perspetives 
E18389-P-1995,E,Island under siege : the U.S. blokade of uba 
E18389-S-2009,E,That infernal little uban republi : the United States and the uban Revolution 
E18389-S-1960,E,The United States and uba : business and diplomay
E18389-W-1962,E,The United States
E1838D6-L-1972,E,The Dominian intervention 
E1838D6-P-1989,E,Intervention in the aribbean : the Dominian risis of 1965 
E1838E8-L-1991,E,Arms for the Horn : U.S. seurity poliy inhiopia and Somalia
E1838F8-A-1979,E,Frenh Views of Ameria in the 1930s 
E1838F8-B-1975,E,Amerian and Frenh ulture
E1838F8-B-1986,E,Illusion and reality in Frano-Amerian diplomay 1914-1945 
E1838F8-B-1968,E,The Amerians and the Frenh 
E1838F8-o-1992,E,Frane and the United States : the old alliane sine World War 2 
E1838F8--1994,E,De Gaulle and the United States : a entennial reappraisal 
E1838F8-E-1983,E,Neither peae nor war : Frano-Amerian relations
E1838F8--1990,E,Images of Ameria in revolutionary Frane 
E1838F8-K-2012,E,The Frenh way : how Frane embraed and rejeted Amerian values and power 
E1838F8-L-1979,E,The elusive quest : Ameria's pursuit of European stability and Frenh seurity
E1838F8-M-2008,E,Remaking Frane : Amerianization
E1838F8-S-1978,E,Menae in the West : the Rise of Frenh Anti-Amerianism in Modern Times 
E1838F8-W-1928,E,Ameria's ambassadors to Frane
E1838F8-Y-1957,E,United States and Frenh seurity
E1838F8-Z-1975,E,Unertain friendship : Amerian-Frenh diplomati relations through the old war 
E1838G3--1993,E,Ameria and the shaping of German soiety
E1838G3-B-1994,E,Ambassador Frederi Sakett and the ollapse of the Weimar Republi
E1838G3--2010,E,hanging the world
E1838G3-E-1996,E,Drawing the line : the Amerian deision to divide Germany
E1838G3-F-1997,E,Roosevelt and the Munih risis : a study of politial deision-making 
E1838G3-F-1985,E,Neutralisierung als Alternative zur Westintegration : die Deutshlandpolitik der Vereinigten Staaten von Amerika 1945-1949 
E1838G3-G-1980,E,"Germany and the United States : a ""Speial Relationship"" "
E1838G3-H-2010,E,Know your enemy : the Amerian debate on Nazism
E1838G3-J-1984,E,The United States and Germany : a diplomati history 
E1838G3-K-1978,E,ultural relations as an instrument of U.S. foreign poliy : the eduational exhange program between the United States and Germany 1945-1954 
E1838G3-O-1969,E,Amerian appeasement : United States foreign poliy and Germany
E1838G3-S-1991,E,Ameria's Germany : John J. Mloy and the Federal Republi of Germany 
E1838G3--1992,E,Shepherd of demoray : Ameria and Germany in the twentieth entury 
E1838G3--2004,E,The United States and Germany in the era of the old War : a handbook 
E1838G3-U-1967,E,Morgenthau diary
E1838G3-U-1985,E,Douments on Germany
E1838G7-A-2014,E,Ameria and Britain : was there ever a speial relationship 
E1838G7-A-1954,E,Great Britain and the United States : a history of Anglo-Amerian relations
E1838G7-A-1959,E,The Anglo-Amerian relationship sine 1783 
E1838G7--2000,E,Anglo-Amerian attitudes : from revolution to partnership 
E1838G7--1991,E,Anglo-Amerian relations in the 1920s : the struggle for supremay 
E1838G7--1997,E,Anglo-Amerian relations sine 1939 : the enduring alliane 
E1838G7-B-2010,E,risis of empire : Britain and Ameria in the eighteenth entury 
E1838G7-B-2018,E,The lion and the eagle : the interation of the British and Amerian empires 1783-1972 
E1838G7-B-1992,E,The speial relationship : a politial history of Anglo-Amerian relations sine 1945 
E1838G7-B-1981,E,Anglo-Amerian defene relations 1939-1980 : the speial relationship 
E1838G7-B-1984,E,Anglo-Amerian defene relations 1939-1984 : the speial relationship 
E1838G7-B-1967,E,Britain and the balane of power in North Ameria
E1838G7-B-1945,E,The United States and Britain 
E1838G7--1976,E,ontrast and onnetion : bientennial essays in Anglo-Amerian history 
E1838G7-a-1957,E,Anglo-Amerian understanding
E1838G7-o-1972,E,The lion and the eagle : British and Anglo-Amerian strategy
E1838G7-o-1975,E,The Alabama laims : Amerian politis and Anglo-Amerian relations
E1838G7-u-1998,E,The great deeption : Anglo-Amerian power and world order 
E1838G7-D-2006,E,A speial relationship : Anglo-Amerian relations from the old War to Iraq 
E1838G7-D-2001,E,A speial relationship : Anglo-Amerian relations in the old War and after 
E1838G7-D-1869,E,A series of letters from London written during the years 1856
E1838G7-D-1998,E,On speialness : essays in Anglo-Amerian relations 
E1838G7-D-1989,E,An oean apart : the relationship between Britain and Ameria in the twentieth entury 
E1838G7-D-1995,E,Anglo-Amerian relations in the twentieth entury : of friendship
E1838G7-D-1914,E,The British Empire and the United States : a review of their relations during the entury of peae following the Treaty of Ghent 
E1838G7-E-1986,E,Setting the mould : the United States and Britain
E1838G7-F-1969,E,British-Amerian relations 1917-1918 : the role of Sir William Wiseman 
E1838G7-H-2004,E,Blood
E1838G7-H-1968,E,The Amerian impat on Great Britain 1898-1914 : a study of the United States in world history 
E1838G7-H-1963,E,Problems in Anglo-Amerian relations 
E1838G7-J-1997,E,Ameria and the British Labour Party : the 'speial relationship' at work 
E1838G7-J-1974,E,The Amerian problem in British diplomay
E1838G7-L-1977,E,Imperialism at bay
E1838G7-L-1995,E,ongress and US military aid to Britain : interdependene and dependene
E1838G7-L-1955,E,Beaon of freedom : the impat of Amerian demoray upon Great Britain 1830-1870 
E1838G7-M-1984,E,The seond Baldwin Government and the United States
E1838G7-M-1999,E,Transition of power : Britain's loss of global pre-eminene to the United States
E1838G7-M-1974,E,Anglo-Amerian relations sine the seond world war 
E1838G7-M-1925,E,The diplomati relations of Great Britain and the United States 
E1838G7-N-1970,E,Alliane politis 
E1838G7-N-1975,E,The United States and Britain 
E1838G7-O-1998,E,Anglo-Amerian relations in the twentieth entury 
E1838G7-R-2004,E,Hug them lose : Blair
E1838G7-R-1996,E,Fighting with allies : Ameria and Britain in peae and war 
E1838G7-R-1953,E,Britain and the United States : problems in o-operation 
E1838G7-R-1986,E,The vision of Anglo-Ameria : the U.S.- U.K. alliane and the emerging old War
E1838G7--1986,E,"The ""speial relationship"" : Anglo-Amerian relations sine 1945 "
E1838G7-S-1998,E,Taken for granted : the future of U.S.-British relations 
E1838G7-S-1940,E,The Amerian Department of the British government 1768-1782 
E1838G7-T-1963,E,Ameria and the Atlanti ommunity : Anglo-Amerian aspets
E1838G7-T-1959,E,The Anglo-Amerian onnetion in the early nineteenth entury 
E1838G7-T-1971,E,The unique partnership : Britain and the United States 
E1838G7-T-1942,E,Anglo-Amerian relations 
E1838G7-W-2017,E,Leturing the Atlanti : speeh
E1838G7-W-1984,E,Sueeding John Bull : Ameria in Britain's plae
E1838G7-W-1928,E,Ameria's ambassadors to England
E1838G7-W-1990,E,A hanging of the guard : Anglo-Amerian relations
E1838G8-A-1978,E,Amerian foreign poliy in Greee
E1838G8-W-1982,E,Amerian intervention in Greee
E1838G9-G-1991,E,Shattered hope : the Guatemalan revolution and the United States
E1838G9-I-1982,E,The .I.A. in Guatemala : the foreign poliy of intervention 
E1838H2-M-1966,E,Haiti and the United States 1714-1938 
E1838I4-G-1969,E,Ambassador's journal : a personal aount of the Kennedy years 
E1838I4-H-1971,E,Ameria enounters India
E1838I4-K-2002,E,India and the United States : estranged demoraies
E1838I4-R-2000,E,omrades at odds : the United States and India
E1838I4-T-1958,E,India and Ameria : a study of their relations 
E1838I5-G-1997,E,Shared hopes
E1838I5-J-1971,E,Indonesia : the possible dream 
E1838I5-M-1981,E,olonialism and old war : the United States and the struggle for Indonesian independene
E1838I55-A-2014,E,Nixon
E1838I55--1985,E,Amerian hostages in Iran : the ondut of a risis 
E1838I55-B-1988,E,The eagle and the lion : the tragedy of Amerian-Iranian relations 
E1838I55-D-2019,E,Representation
E1838I55-D-1993,E,Foreign poliy failure in the White House : reappraising the fall of the Shah and the Iran-ontra affair 
E1838I55-E-2013,E,US foreign poliy and the Iranian Revolution : the old war dynamis of engagement and strategi alliane 
E1838I55-F-2006,E,Taken hostage : the Iran hostage risis and Ameria's first enounter with radial Islam 
E1838I55-G-2016,E,The arter Administration and the fall of Iran's Pahlavi Dynasty : US-Iran relations on the brink of the 1979 Revolution 
E1838I55-G-1997,E,The United States and Iran : in the shadow of Musaddiq 
E1838I55-G-1989,E,The United States and Iran
E1838I55-H-2001,E,U.S. foreign poliy and the Iran hostage risis 
E1838I55-K-1994,E,Forever enemies : Amerian poliy and the Islami Republi of Iran 
E1838I55-M-2012,E,Argo : how the IA and Hollywood pulled off the most audaious resue in history 
E1838I55-M-2010,E,US foreign poliy and Iran 
E1838I55-P-2017,E,Losing an enemy : Obama
E1838I55-R-1980,E,Paved with Good Intentions : the Amerian Experiene and Iran 
E1838I55-S-1985,E,All fall down : Ameria's fateful enounter with Iran 
E1838I57-K-2003,E,The war over Iraq : Saddam's tyranny and Ameria's mission 
E1838I57--2006,E,Beyond the Iraq War : the promises
E1838I57-G-1993,E,Bridging the gap : theory and pratie in foreign poliy 
E1838I57-J-1994,E,With friends like these : Reagan
E1838I57--2004,E,The Kurdish question in U.S. foreign poliy : a doumentary sourebook 
E1838I57-S-1999,E,Iraq - primus inter pariahs : a risis hronology
E1838I6-a-1978,E,Amerian opinion and the Irish question
E1838I6-r-1987,E,Washington's Irish poliy 1916-1986 : independene
E1838I6-H-1988,E,The Amerian onnetion : U.S. guns
E1838I6-U-1980,E,Ameria and Ireland
E1838I7--1944,E,Ameria and Palestine : the attitude of offiial Ameria and of the Amerian people toward the rebuilding of Palestine as a free and demorati Jewish ommonwealth 
E1838I7-A-1995,E,Broken ovenant : Amerian foreign poliy and the risis between the U.S. and Israel 
