child,parent,description
J2120-M-1972,J,The constitution in crisis times, 1918-1969 
J2120-N-2014,J,The royalist revolution : monarchy and the American founding 
J2120--1978,J,The new American political system 
J2120--1990,J,The new American political system 
J2120-N-1986,J,The nature of American politics 
J2120-N-1940,J,The constitution of the United States : its sources and its application 
J2120-O-2004,J,The search for American political development 
J2120-O-1931,J,American national governent 
J2120-P-1981,J,American government and politics 
J2120-P-1990,J,The American democracy 
J2120-P-1974,J,Political promises : essays and commentary on American politics 
J2120-P-1962,J,Democracy in action : the voices of men in American government and politics 
J2120-P-1959,J,The American constitution 
J2120--1966,J,Readings in American Democracy 
J2120-R-1969,J,Democracy in the Administrative State 
J2120-R-1965,J,Politics and government in the United States 
J2120-R-1963,J,Challenges to democracy : the next ten years 
J2120-R-1967,J,The power structure : political process in American society 
J2120-R-1949,J,Documents in American government 
J2120-S-1960,J,The Semisovereign People : a Realist's View of Democracy in America 
J2120-S-1975,J,The Semisovereign People : a Realist's View of Democracy in America 
J2120-S-1978,J,Vision and reality : the evolution of American government 
J2120-S-1982,J,Building a new American state : the expansion of national administrative capacities, 1877-1920 
J2120-S-1988,J,The power game : how Washington works 
J2120-S-1971,J,The Constitution : interpretations of American history 
J2120-S-1939,J,Foundations of democracy : a series of debates 
J2120-S-1879,J,A true republic 
J2120-S-1969,J,A view of the constitution of the British colonies in North America and the West Indies 
J2120-S-1992,J,Constitutional reform and effective government 
J2120-S-1962,J,Materials on American national government 
J2120-S-1961,J,American governmental problems 
J2120-S-1951,J,The theory and practice of American national government 
J2120-T-1950,J,The anatomy of American politics : innovation versus conservatism 
J2120-U-1965,J,Documentary history of the constitution of the United States of America, 1786-1870...
J2120-U-1967,J,Constitution [of the United States] 
J2120-U-1963,J,Activities of the Senate Committee on Government Operations : a report.
J2120-U-1964,J,The constitution of the United States of America : analysis and interpretation 
J2120-U-1987,J,The constitution of the United States of America as amended : unratified amendments : analytical index 
J2120-V-1983,J,Politics in the USA 
J2120-V-1999,J,Politics in the USA 
J2120-W-1986,J,Understanding American government 
J2120--1980,J,Why policies succeed or fail 
J2120-W-1971,J,Congress, the executive, and foreign policy 
J2120-W-1998,J,Political scandals in the USA 
J2120-W-1995,J,American government : institutions and policies 
J2120-W-2003,J,American government : the essentials 
J2120-W-1908,J,Constitutional Government in the United States 
J2120-W-1973,J,1984 revisited : prospects for American politics 
J2120-W-1967,J,Consensus and continuity, 1776-1787 
J2120-Y-1961,J,Essentials of American government 
J2120-Y-1962,J,Introduction to American government : the national government 
J2120-Z-1999,J,Natural Rights Republic : Studies in the Foundation of the American Political Tradition.
J2120-Z-1946,J,Government and politics in the United States 
J2125-A-1966,J,Government of Washington State 
J2125-B-1963,J,State and local government : a case book 
J2125-B-1997,J,Morning glories : municipal reform in the Southwest 
J2125-C-1935,J,The state constitution of the future 
J2125-D-1967,J,Modernizing state government : the New York constitutional convention of 1967 
J2125-D-1966,J,Politics, Economics and the Public : Policy Outcomes in the American States 
J2125-D-1985,J,Politics in states and communities 
J2125-E-1983,J,Governing American states and communities : constraints and opportunities 
J2125-E-1985,J,State and local politics : fundamentals and perspectives 
J2125-F-1925,J,A brief history of the constitution and government of Massachusetts, with a chapter on legislative procedure 
J2125-G-1964,J,American intergovernmental relations : their origins, historical development and current status 
J2125--1991,J,Gubernatorial leadership and state policy 
J2125-H-1972,J,The changing politics of the South 
J2125-H-1994,J,Democracy in the fifty states 
J2125-H-1912,J,Wisconsin : an experiment in democracy 
J2125-M-1960,J,American state government and administration 
J2125-M-2000,J,Liberty, order, and justice : an introduction to the constitutional principles of American government 
J2125-M-1965,J,Issues in state and local government 
J2125--1966,J,Democracy, liberty and property : the State Constitutional Conventions of the 1820's 
J2125--2012,J,A political nation : new directions in mid-nineteenth-century American political history 
J2125-P-1983,J,State and community governments in the federal system 
J2125-R-2000,J,The politics of long division : the birth of the second party system in Ohio, 1818-1828 
J2125--1976,J,Radical republicans in the North : state politics during Reconstruction 
J2125--1994,J,Readings in state and local government : problems and prospects 
J2125-S-1965,J,American state and local government 
J2125-S-1969,J,Motivation and political technique in the California Constitutional Convention, 1878-79 
J2125-T-2014,J,Politics and power in a slave society : Alabama, 1800-1860 
J2125-T-1994,J,Forming American politics : ideals, interests, and institutions in colonial New York and Pennsylvania 
J2125-W-1997,J,The New Jersey state constitution : a reference guide 
J2125--1992,J,Women and men of the states : public administrators at the state level 
J2130-A-1987,J,Political survival : politicians and public policy in Latin America 
J2130--1977,J,Authoritarianism and Corporatism in Latin America 
J2130--2005,J,Los buenos, los mal y los feos : poder y resistencia en Ame_rica Latina 
J2130-B-1995,J,State, capitalism, and democracy in Latin America 
J2130--2012,J,Civil society and the state in left-led Latin America : challenges and limitations to democratization 
J2130--2009,J,Corruption & democracy in Latin America 
J2130--2010,J,Corruption & politics in Latin America : national and regional dynamics 
J2130--2006,J,The crisis of democratic representation in the Andes 
J2130-D-2009,J,Between tyranny and anarchy : a history of democracy in Latin America, 1800-2006 
J2130-D-1958,J,Government and politics in Latin America 
J2130-F-2003,J,Governing Latin America 
J2130--1994,J,The failure of presidential democracy 
J2130-G-2008,J,Governance for the 21st century : the fight against corruption in Latin America 
J2130-G-1960,J,Government and politics in Latin America 
J2130-G-1996,J,Challenging the state : crisis and innovation in Latin America and Africa 
J2130-H-2011,J,Comparative politics of Latin America : democracy at last 
J2130--1997,J,Ideologues and ideologies in Latin America 
J2130-K-2013,J,Latin American state building in comparative perspective : social foundations of institutional order 
J2130--2001,J,Latin America in the new international system 
J2130-L-2000,J,State formation and democracy in Latin America, 1810-1900 
J2130--1999,J,Markets and democracy in Latin America : conflict or convergence 
J2130-M-1989,J,Latin America : the transition to democracy 
J2130--1985,J,New social movements and the state in Latin America 
J2130--1979,J,The new authoritarianism in Latin America 
J2130-O-2007,J,Politics Latin America 
J2130-O-2011,J,Sustaining civil society : economic change, democracy, and the social construction of citizenship in Latin America 
J2130-P-2009,J,Contemporary Latin America : development and democracy beyond the Washington consensus 
J2130-P-2005,J,Social movements and state power : Argentina, Brazil, Bolivia, Ecuador 
J2130--2003,J,Politics and social change in Latin America : still a distinct tradition.
J2130--2004,J,Politics in the Andes : identity, conflict, reform 
J2130-P-1957,J,Governments of Latin America 
J2130--1992,J,Politics and social change in Latin America : still a distinct tradition 
J2130--2011,J,Reclaiming the nation : the return of the national question in Africa, Asia and Latin America 
J2130-S-2011,J,The new mole : paths of the Latin American left 
J2130-T-2010,J,Populist seduction in Latin America 
J2130--1986,J,Transitions from authoritarian rule : Latin America 
J2130-V-2014,J,Politics of Latin America : the power game 
J2130-V-1980,J,The Centralist Tradition of Latin-America 
J2130-W-1981,J,Corporatism and national development in Latin America 
J2130-W-1995,J,Latin American politics : a new world of possibility 
J2130-W-2001,J,The soul of Latin America : the cultural and political tradition 
J2130-P-1997,J,Through corridors of power : institutions and civil-military relations in Argentina 
J2130-L-2009,J,Coronelismo : the municipality and representative government in Brazil 
J2130-M-2005,J,Brazilian politics : reforming a democratic state in a changing world 
J2130-R-2004,J,Business interest groups in nineteenth-century Brazil 
J2130--1973,J,Authoritarian Brazil : Origins, Policies, and Future 
J2130-M-1996,J,Building democracy in Brazil : the politics of constitutional change, 1985-95 
J2130-T-1998,J,Good government in the tropics 
J2130-A-2007,J,Democracy After Pinochet : politics, parties, and elections in Chile 
J2130-G-1966,J,The political system of Chile 
J2130-R-1998,J,Deepening democracy : the modern Left and social movements in Chile and Peru 
J2130-R-1977,J,Chile : the state and revolution 
J2130-L-2003,J,Transforming labor-based parties in Latin America : Argentine Peronism in comparative perspective 
J2130-R-1997,J,Redefining Mexican "security" : society, state, and region under NAFTA 
J2130--2000,J,Repression, resistance, and democratic transition in Central America 
